,text_uri,ms,result
0,0821Qalqashandi.SubhAcsha,0183,0209AbuCubayda
1,0821Qalqashandi.SubhAcsha,0185,0209AbuCubayda
2,0821Qalqashandi.SubhAcsha,0186,0209AbuCubayda
3,0821Qalqashandi.SubhAcsha,0188,0209AbuCubayda
4,0821Qalqashandi.SubhAcsha,0235,0454Qudaci
5,0821Qalqashandi.SubhAcsha,0292,0209AbuCubayda
6,0821Qalqashandi.SubhAcsha,0298,0209AbuCubayda
7,0821Qalqashandi.SubhAcsha,0321,0350MuhammadKindi.WulatMisr
8,0821Qalqashandi.SubhAcsha,0374,0337QudamaIbnJacfar
9,0821Qalqashandi.SubhAcsha,0379,0276IbnQutaybaDinawari
10,0821Qalqashandi.SubhAcsha,0380,0276IbnQutaybaDinawari
11,0821Qalqashandi.SubhAcsha,0386,0276IbnQutaybaDinawari
12,0821Qalqashandi.SubhAcsha,0401,0629CabdLatifBaghdadi
13,0821Qalqashandi.SubhAcsha,0402,0629CabdLatifBaghdadi
14,0821Qalqashandi.SubhAcsha,0402,0646IbnBaytarAndalusi.JamicLiMufradat
15,0821Qalqashandi.SubhAcsha,0404,0209AbuCubayda
16,0821Qalqashandi.SubhAcsha,0419,0276IbnQutaybaDinawari
17,0821Qalqashandi.SubhAcsha,0427,0276IbnQutaybaDinawari
18,0821Qalqashandi.SubhAcsha,0469,0276IbnQutaybaDinawari
19,0821Qalqashandi.SubhAcsha,0476,0276IbnQutaybaDinawari
20,0821Qalqashandi.SubhAcsha,0490,0276IbnQutaybaDinawari
21,0821Qalqashandi.SubhAcsha,0496,0276IbnQutaybaDinawari
22,0821Qalqashandi.SubhAcsha,0540,0209AbuCubayda
23,0821Qalqashandi.SubhAcsha,0625,0276IbnQutaybaDinawari
24,0821Qalqashandi.SubhAcsha,0706,0276IbnQutaybaDinawari
25,0821Qalqashandi.SubhAcsha,0794,0276IbnQutaybaDinawari
26,0821Qalqashandi.SubhAcsha,0796,0276IbnQutaybaDinawari
27,0821Qalqashandi.SubhAcsha,0797,0276IbnQutaybaDinawari
28,0821Qalqashandi.SubhAcsha,0804,0276IbnQutaybaDinawari
29,0821Qalqashandi.SubhAcsha,0807,0276IbnQutaybaDinawari
30,0821Qalqashandi.SubhAcsha,0808,0276IbnQutaybaDinawari
31,0821Qalqashandi.SubhAcsha,0813,0276IbnQutaybaDinawari
32,0821Qalqashandi.SubhAcsha,0815,0276IbnQutaybaDinawari
33,0821Qalqashandi.SubhAcsha,0816,0276IbnQutaybaDinawari
34,0821Qalqashandi.SubhAcsha,0818,0276IbnQutaybaDinawari
35,0821Qalqashandi.SubhAcsha,0819,0276IbnQutaybaDinawari
36,0821Qalqashandi.SubhAcsha,0829,0276IbnQutaybaDinawari
37,0821Qalqashandi.SubhAcsha,0875,0454Qudaci
38,0821Qalqashandi.SubhAcsha,0876,0454Qudaci
39,0821Qalqashandi.SubhAcsha,0877,0454Qudaci
40,0821Qalqashandi.SubhAcsha,0880,0454Qudaci
41,0821Qalqashandi.SubhAcsha,0887,0454Qudaci
42,0821Qalqashandi.SubhAcsha,0888,0454Qudaci
43,0821Qalqashandi.SubhAcsha,0890,0692IbnCabdZahir.RawdaBahiyya
44,0821Qalqashandi.SubhAcsha,0890,0454Qudaci
45,0821Qalqashandi.SubhAcsha,0896,0454Qudaci
46,0821Qalqashandi.SubhAcsha,0901,0454Qudaci
47,0821Qalqashandi.SubhAcsha,0902,0454Qudaci
48,0821Qalqashandi.SubhAcsha,0906,0454Qudaci
49,0821Qalqashandi.SubhAcsha,0907,0454Qudaci
50,0821Qalqashandi.SubhAcsha,0908,0454Qudaci
51,0821Qalqashandi.SubhAcsha,0909,0454Qudaci
52,0821Qalqashandi.SubhAcsha,0910,0276IbnQutaybaDinawari
53,0821Qalqashandi.SubhAcsha,0910,0454Qudaci
54,0821Qalqashandi.SubhAcsha,0919,0454Qudaci
55,0821Qalqashandi.SubhAcsha,0921,0692IbnCabdZahir.RawdaBahiyya
56,0821Qalqashandi.SubhAcsha,0921,0454Qudaci
57,0821Qalqashandi.SubhAcsha,0924,0454Qudaci
58,0821Qalqashandi.SubhAcsha,0926,0692IbnCabdZahir.RawdaBahiyya
59,0821Qalqashandi.SubhAcsha,0929,0692IbnCabdZahir.RawdaBahiyya
60,0821Qalqashandi.SubhAcsha,0930,0692IbnCabdZahir.RawdaBahiyya
61,0821Qalqashandi.SubhAcsha,0932,0692IbnCabdZahir.RawdaBahiyya
62,0821Qalqashandi.SubhAcsha,0933,0692IbnCabdZahir.RawdaBahiyya
63,0821Qalqashandi.SubhAcsha,0934,0692IbnCabdZahir.RawdaBahiyya
64,0821Qalqashandi.SubhAcsha,0934,0454Qudaci
65,0821Qalqashandi.SubhAcsha,0935,0692IbnCabdZahir.RawdaBahiyya
66,0821Qalqashandi.SubhAcsha,0936,0692IbnCabdZahir.RawdaBahiyya
67,0821Qalqashandi.SubhAcsha,0937,0692IbnCabdZahir.RawdaBahiyya
68,0821Qalqashandi.SubhAcsha,0958,0487Bakri
69,0821Qalqashandi.SubhAcsha,0965,0454Qudaci
70,0821Qalqashandi.SubhAcsha,0972,0454Qudaci
71,0821Qalqashandi.SubhAcsha,1238,0276IbnQutaybaDinawari
72,0821Qalqashandi.SubhAcsha,1265,0276IbnQutaybaDinawari
73,0821Qalqashandi.SubhAcsha,1455,0300IbnKhurdadhbih
74,0821Qalqashandi.SubhAcsha,1482,0487Bakri
75,0821Qalqashandi.SubhAcsha,1721,0454Qudaci
76,0821Qalqashandi.SubhAcsha,1752,0276IbnQutaybaDinawari
77,0821Qalqashandi.SubhAcsha,1765,0198SufyanIbnCuyayna
78,0821Qalqashandi.SubhAcsha,1792,0276IbnQutaybaDinawari
79,0821Qalqashandi.SubhAcsha,1897,0454Qudaci
80,0821Qalqashandi.SubhAcsha,1901,0454Qudaci
0,0827BadrDinDamaminiMakhzumi.MasabihJamic,0019,0209AbuCubayda
1,0827BadrDinDamaminiMakhzumi.MasabihJamic,0180,0276IbnQutaybaDinawari
2,0827BadrDinDamaminiMakhzumi.MasabihJamic,0351,0209AbuCubayda
3,0827BadrDinDamaminiMakhzumi.MasabihJamic,0649,0487Bakri
4,0827BadrDinDamaminiMakhzumi.MasabihJamic,0696,0276IbnQutaybaDinawari
5,0827BadrDinDamaminiMakhzumi.MasabihJamic,1037,0209AbuCubayda
6,0827BadrDinDamaminiMakhzumi.MasabihJamic,1063,0276IbnQutaybaDinawari
7,0827BadrDinDamaminiMakhzumi.MasabihJamic,1116,0276IbnQutaybaDinawari
8,0827BadrDinDamaminiMakhzumi.MasabihJamic,1241,0276IbnQutaybaDinawari
9,0827BadrDinDamaminiMakhzumi.MasabihJamic,1244,0276IbnQutaybaDinawari
10,0827BadrDinDamaminiMakhzumi.MasabihJamic,1407,0276IbnQutaybaDinawari
11,0827BadrDinDamaminiMakhzumi.MasabihJamic,1461,0209AbuCubayda
12,0827BadrDinDamaminiMakhzumi.MasabihJamic,1463,0487AbuCubaydBakri.MucjamMaIstacjama
13,0827BadrDinDamaminiMakhzumi.MasabihJamic,1559,0209AbuCubayda
14,0827BadrDinDamaminiMakhzumi.MasabihJamic,1575,0276IbnQutaybaDinawari
15,0827BadrDinDamaminiMakhzumi.MasabihJamic,1597,0276IbnQutaybaDinawari
16,0827BadrDinDamaminiMakhzumi.MasabihJamic,1619,0182AbuYusufYacqub
17,0827BadrDinDamaminiMakhzumi.MasabihJamic,1619,0182AbuYusufYacqub.Kharaj
18,0827BadrDinDamaminiMakhzumi.MasabihJamic,1674,0276IbnQutaybaDinawari
19,0827BadrDinDamaminiMakhzumi.MasabihJamic,1788,0209AbuCubayda
20,0827BadrDinDamaminiMakhzumi.MasabihJamic,2032,0209AbuCubayda
0,0827IbnIshaqKhwarizmi.ItharatTarghib,033,0276IbnQutaybaDinawari
1,0827IbnIshaqKhwarizmi.ItharatTarghib,048,0151IbnIshaq.Sira
2,0827IbnIshaqKhwarizmi.ItharatTarghib,183,0276IbnQutaybaDinawari
3,0827IbnIshaqKhwarizmi.ItharatTarghib,186,0209AbuCubayda
0,0828IbnCinaba.CumdatTalib,198,0151IbnIshaq.Sira
1,0828IbnCinaba.CumdatTalib,241,0300IbnKhurdadhbih
0,0831ShamsDinBirmawi.FawaidSaniyya,0401,0487Bakri
0,0831ShamsDinBirmawi.Lamic,0138,0276IbnQutaybaDinawari
1,0831ShamsDinBirmawi.Lamic,0420,0209AbuCubayda
2,0831ShamsDinBirmawi.Lamic,0481,0276IbnQutaybaDinawari
3,0831ShamsDinBirmawi.Lamic,0482,0276IbnQutaybaDinawari
4,0831ShamsDinBirmawi.Lamic,0543,0276IbnQutaybaDinawari
5,0831ShamsDinBirmawi.Lamic,0838,0209AbuCubayda
6,0831ShamsDinBirmawi.Lamic,1018,0276IbnQutaybaDinawari
7,0831ShamsDinBirmawi.Lamic,1079,0276IbnQutaybaDinawari
8,0831ShamsDinBirmawi.Lamic,1480,0209AbuCubayda
9,0831ShamsDinBirmawi.Lamic,1508,0487Bakri
10,0831ShamsDinBirmawi.Lamic,1590,0276IbnQutaybaDinawari
11,0831ShamsDinBirmawi.Lamic,1871,0276IbnQutaybaDinawari
12,0831ShamsDinBirmawi.Lamic,1898,0276IbnQutaybaDinawari
13,0831ShamsDinBirmawi.Lamic,1975,0209AbuCubayda
14,0831ShamsDinBirmawi.Lamic,1982,0276IbnQutaybaDinawari
15,0831ShamsDinBirmawi.Lamic,2061,0209AbuCubayda
16,0831ShamsDinBirmawi.Lamic,2126,0276IbnQutaybaDinawari
17,0831ShamsDinBirmawi.Lamic,2319,0276IbnQutaybaDinawari
18,0831ShamsDinBirmawi.Lamic,2727,0209AbuCubayda
19,0831ShamsDinBirmawi.Lamic,2825,0209AbuCubayda
20,0831ShamsDinBirmawi.Lamic,2854,0209AbuCubayda
21,0831ShamsDinBirmawi.Lamic,2866,0276IbnQutaybaDinawari
22,0831ShamsDinBirmawi.Lamic,2872,0209AbuCubayda
23,0831ShamsDinBirmawi.Lamic,2897,0276IbnQutaybaDinawari
24,0831ShamsDinBirmawi.Lamic,2898,0209AbuCubayda
25,0831ShamsDinBirmawi.Lamic,2905,0276IbnQutaybaDinawari
26,0831ShamsDinBirmawi.Lamic,2905,0209AbuCubayda
27,0831ShamsDinBirmawi.Lamic,2932,0209AbuCubayda
28,0831ShamsDinBirmawi.Lamic,2933,0276IbnQutaybaDinawari
29,0831ShamsDinBirmawi.Lamic,2934,0276IbnQutaybaDinawari
30,0831ShamsDinBirmawi.Lamic,2957,0209AbuCubayda
31,0831ShamsDinBirmawi.Lamic,2961,0209AbuCubayda
32,0831ShamsDinBirmawi.Lamic,2977,0209AbuCubayda
33,0831ShamsDinBirmawi.Lamic,2980,0209AbuCubayda
34,0831ShamsDinBirmawi.Lamic,2992,0276IbnQutaybaDinawari
35,0831ShamsDinBirmawi.Lamic,3060,0276IbnQutaybaDinawari
36,0831ShamsDinBirmawi.Lamic,3109,0310Tabari.Tarikh
37,0831ShamsDinBirmawi.Lamic,3118,0209AbuCubayda
38,0831ShamsDinBirmawi.Lamic,3190,0209AbuCubayda
39,0831ShamsDinBirmawi.Lamic,3208,0209AbuCubayda
40,0831ShamsDinBirmawi.Lamic,3267,0276IbnQutaybaDinawari
41,0831ShamsDinBirmawi.Lamic,3296,0209AbuCubayda
42,0831ShamsDinBirmawi.Lamic,3300,0241IbnHanbal
43,0831ShamsDinBirmawi.Lamic,3398,0209AbuCubayda
44,0831ShamsDinBirmawi.Lamic,3439,0209AbuCubayda
45,0831ShamsDinBirmawi.Lamic,3621,0209AbuCubayda
0,0832TaqiFasi.CiqdThamin,0136,0209AbuCubayda
1,0832TaqiFasi.CiqdThamin,0140,0241IbnHanbal
2,0832TaqiFasi.CiqdThamin,0160,0300IbnKhurdadhbih
3,0832TaqiFasi.CiqdThamin,0296,0276IbnQutaybaDinawari
4,0832TaqiFasi.CiqdThamin,0314,0276IbnQutaybaDinawari
5,0832TaqiFasi.CiqdThamin,0326,0209AbuCubayda
6,0832TaqiFasi.CiqdThamin,0488,0241IbnHanbal
7,0832TaqiFasi.CiqdThamin,0497,0230IbnSacd.TabaqatKubra
8,0832TaqiFasi.CiqdThamin,0685,0241IbnHanbal
9,0832TaqiFasi.CiqdThamin,0837,0151IbnIshaq.Sira
10,0832TaqiFasi.CiqdThamin,0889,0230IbnSacd.TabaqatKubra
11,0832TaqiFasi.CiqdThamin,0893,0230IbnSacd.TabaqatKubra
12,0832TaqiFasi.CiqdThamin,0895,0241IbnHanbal
13,0832TaqiFasi.CiqdThamin,0899,0230IbnSacd.TabaqatKubra
14,0832TaqiFasi.CiqdThamin,0909,0198SufyanIbnCuyayna
15,0832TaqiFasi.CiqdThamin,0918,0241IbnHanbal
16,0832TaqiFasi.CiqdThamin,0920,0230IbnSacd.TabaqatKubra
17,0832TaqiFasi.CiqdThamin,0954,0276IbnQutaybaDinawari
18,0832TaqiFasi.CiqdThamin,0994,0230IbnSacd.TabaqatKubra
19,0832TaqiFasi.CiqdThamin,0996,0230IbnSacd.TabaqatKubra
20,0832TaqiFasi.CiqdThamin,1118,0230IbnSacd.TabaqatKubra
21,0832TaqiFasi.CiqdThamin,1121,0230IbnSacd.TabaqatKubra
22,0832TaqiFasi.CiqdThamin,1121,0198SufyanIbnCuyayna
23,0832TaqiFasi.CiqdThamin,1186,0241IbnHanbal
24,0832TaqiFasi.CiqdThamin,1245,0198SufyanIbnCuyayna
25,0832TaqiFasi.CiqdThamin,1251,0241IbnHanbal
26,0832TaqiFasi.CiqdThamin,1266,0198SufyanIbnCuyayna
27,0832TaqiFasi.CiqdThamin,1283,0241IbnHanbal
28,0832TaqiFasi.CiqdThamin,1309,0198SufyanIbnCuyayna
29,0832TaqiFasi.CiqdThamin,1310,0276IbnQutaybaDinawari
30,0832TaqiFasi.CiqdThamin,1321,0209AbuCubayda
31,0832TaqiFasi.CiqdThamin,1332,0230IbnSacd.TabaqatKubra
32,0832TaqiFasi.CiqdThamin,1362,0230IbnSacd.TabaqatKubra
33,0832TaqiFasi.CiqdThamin,1366,0230IbnSacd.TabaqatKubra
34,0832TaqiFasi.CiqdThamin,1442,0241IbnHanbal
35,0832TaqiFasi.CiqdThamin,1447,0241IbnHanbal
36,0832TaqiFasi.CiqdThamin,1518,0230IbnSacd.TabaqatKubra
37,0832TaqiFasi.CiqdThamin,1531,0209AbuCubayda
38,0832TaqiFasi.CiqdThamin,1570,0276IbnQutaybaDinawari
39,0832TaqiFasi.CiqdThamin,1603,0241IbnHanbal
40,0832TaqiFasi.CiqdThamin,1705,0241IbnHanbal
41,0832TaqiFasi.CiqdThamin,1721,0230IbnSacd.TabaqatKubra
42,0832TaqiFasi.CiqdThamin,1831,0241IbnHanbal
43,0832TaqiFasi.CiqdThamin,1832,0276IbnQutaybaDinawari
44,0832TaqiFasi.CiqdThamin,1890,0209AbuCubayda
45,0832TaqiFasi.CiqdThamin,1982,0241IbnHanbal
46,0832TaqiFasi.CiqdThamin,2036,0230IbnSacd.TabaqatKubra
47,0832TaqiFasi.CiqdThamin,2039,0230IbnSacd.TabaqatKubra
48,0832TaqiFasi.CiqdThamin,2052,0241IbnHanbal
49,0832TaqiFasi.CiqdThamin,2077,0198SufyanIbnCuyayna
50,0832TaqiFasi.CiqdThamin,2078,0230IbnSacd.TabaqatKubra
51,0832TaqiFasi.CiqdThamin,2085,0230IbnSacd.TabaqatKubra
52,0832TaqiFasi.CiqdThamin,2086,0230IbnSacd.TabaqatKubra
53,0832TaqiFasi.CiqdThamin,2112,0151IbnIshaq.Sira
54,0832TaqiFasi.CiqdThamin,2117,0230IbnSacd.TabaqatKubra
55,0832TaqiFasi.CiqdThamin,2141,0241IbnHanbal
56,0832TaqiFasi.CiqdThamin,2170,0198SufyanIbnCuyayna
57,0832TaqiFasi.CiqdThamin,2216,0151IbnIshaq.Sira
58,0832TaqiFasi.CiqdThamin,2287,0209AbuCubayda
59,0832TaqiFasi.CiqdThamin,2289,0209AbuCubayda
60,0832TaqiFasi.CiqdThamin,2296,0151IbnIshaq.Sira
61,0832TaqiFasi.CiqdThamin,2336,0209AbuCubayda
0,0832TaqiFasi.ShifaGharam,020,0487Bakri
1,0832TaqiFasi.ShifaGharam,191,0241IbnHanbal
2,0832TaqiFasi.ShifaGharam,211,0198SufyanIbnCuyayna
3,0832TaqiFasi.ShifaGharam,234,0487AbuCubaydBakri.MucjamMaIstacjama
4,0832TaqiFasi.ShifaGharam,339,0487Bakri
5,0832TaqiFasi.ShifaGharam,447,0487Bakri
6,0832TaqiFasi.ShifaGharam,470,0209AbuCubayda
7,0832TaqiFasi.ShifaGharam,526,0209AbuCubayda
8,0832TaqiFasi.ShifaGharam,535,0276IbnQutaybaDinawari
9,0832TaqiFasi.ShifaGharam,568,0209AbuCubayda
10,0832TaqiFasi.ShifaGharam,569,0209AbuCubayda
11,0832TaqiFasi.ShifaGharam,570,0209AbuCubayda
12,0832TaqiFasi.ShifaGharam,585,0276IbnQutaybaDinawari
13,0832TaqiFasi.ShifaGharam,605,0276IbnQutaybaDinawari
14,0832TaqiFasi.ShifaGharam,831,0151IbnIshaq.Sira
15,0832TaqiFasi.ShifaGharam,832,0151IbnIshaq.Sira
0,0837IbnHijjaHamawi.KhizanatAdab,282,0209AbuCubayda
0,0837IbnHijjaHamawi.ThamaratAwraq,039,0209AbuCubayda
1,0837IbnHijjaHamawi.ThamaratAwraq,184,0209AbuCubayda
2,0837IbnHijjaHamawi.ThamaratAwraq,186,0209AbuCubayda
3,0837IbnHijjaHamawi.ThamaratAwraq,187,0209AbuCubayda
0,0840IbnWazirYamani.CawasimWaQawasim,0500,0241IbnHanbal
1,0840IbnWazirYamani.CawasimWaQawasim,0526,0241IbnHanbal
2,0840IbnWazirYamani.CawasimWaQawasim,0582,0241IbnHanbal
3,0840IbnWazirYamani.CawasimWaQawasim,0742,0241IbnHanbal
4,0840IbnWazirYamani.CawasimWaQawasim,0771,0151IbnIshaq.Sira
5,0840IbnWazirYamani.CawasimWaQawasim,1207,0209AbuCubayda
6,0840IbnWazirYamani.CawasimWaQawasim,1212,0209AbuCubayda
7,0840IbnWazirYamani.CawasimWaQawasim,1278,0209AbuCubayda
8,0840IbnWazirYamani.CawasimWaQawasim,1539,0241IbnHanbal
9,0840IbnWazirYamani.CawasimWaQawasim,1590,0241IbnHanbal
10,0840IbnWazirYamani.CawasimWaQawasim,1668,0241IbnHanbal
11,0840IbnWazirYamani.CawasimWaQawasim,1687,0241IbnHanbal
12,0840IbnWazirYamani.CawasimWaQawasim,1761,0276IbnQutaybaDinawari
13,0840IbnWazirYamani.CawasimWaQawasim,1875,0241IbnHanbal
14,0840IbnWazirYamani.CawasimWaQawasim,1956,0230IbnSacd.TabaqatKubra
15,0840IbnWazirYamani.CawasimWaQawasim,2000,0241IbnHanbal
0,0840ShihabDinBusiri.IthafKhayra,0003,0241IbnHanbal
1,0840ShihabDinBusiri.IthafKhayra,0004,0241IbnHanbal
2,0840ShihabDinBusiri.IthafKhayra,0005,0241IbnHanbal
3,0840ShihabDinBusiri.IthafKhayra,0056,0209AbuCubayda
4,0840ShihabDinBusiri.IthafKhayra,0126,0241IbnHanbal
5,0840ShihabDinBusiri.IthafKhayra,0208,0241IbnHanbal
6,0840ShihabDinBusiri.IthafKhayra,0294,0241IbnHanbal
7,0840ShihabDinBusiri.IthafKhayra,0378,0241IbnHanbal
8,0840ShihabDinBusiri.IthafKhayra,1030,0241IbnHanbal
9,0840ShihabDinBusiri.IthafKhayra,1038,0209AbuCubayda
10,0840ShihabDinBusiri.IthafKhayra,1041,0241IbnHanbal
11,0840ShihabDinBusiri.IthafKhayra,1093,0241IbnHanbal
12,0840ShihabDinBusiri.IthafKhayra,1314,0241IbnHanbal
13,0840ShihabDinBusiri.IthafKhayra,1320,0241IbnHanbal
14,0840ShihabDinBusiri.IthafKhayra,1350,0241IbnHanbal
15,0840ShihabDinBusiri.IthafKhayra,1372,0241IbnHanbal
16,0840ShihabDinBusiri.IthafKhayra,1388,0241IbnHanbal
17,0840ShihabDinBusiri.IthafKhayra,1390,0241IbnHanbal
18,0840ShihabDinBusiri.IthafKhayra,1392,0241IbnHanbal
19,0840ShihabDinBusiri.IthafKhayra,1415,0241IbnHanbal
20,0840ShihabDinBusiri.IthafKhayra,1416,0241IbnHanbal
21,0840ShihabDinBusiri.IthafKhayra,1455,0241IbnHanbal
22,0840ShihabDinBusiri.IthafKhayra,1508,0241IbnHanbal
23,0840ShihabDinBusiri.IthafKhayra,1514,0241IbnHanbal
24,0840ShihabDinBusiri.IthafKhayra,1575,0209AbuCubayda
25,0840ShihabDinBusiri.IthafKhayra,1577,0241IbnHanbal
26,0840ShihabDinBusiri.IthafKhayra,1589,0151IbnIshaq.Sira
27,0840ShihabDinBusiri.IthafKhayra,1670,0241IbnHanbal
28,0840ShihabDinBusiri.IthafKhayra,1680,0241IbnHanbal
29,0840ShihabDinBusiri.IthafKhayra,1693,0241IbnHanbal
30,0840ShihabDinBusiri.IthafKhayra,1938,0241IbnHanbal
31,0840ShihabDinBusiri.IthafKhayra,2134,0241IbnHanbal
32,0840ShihabDinBusiri.IthafKhayra,2401,0241IbnHanbal
33,0840ShihabDinBusiri.IthafKhayra,2435,0209AbuCubayda
0,0842IbnNasirDinDimashqi.JamicAthar,0007,0241IbnHanbal
1,0842IbnNasirDinDimashqi.JamicAthar,0044,0230IbnSacd.TabaqatKubra
2,0842IbnNasirDinDimashqi.JamicAthar,0046,0230IbnSacd.TabaqatKubra
3,0842IbnNasirDinDimashqi.JamicAthar,0052,0230IbnSacd.TabaqatKubra
4,0842IbnNasirDinDimashqi.JamicAthar,0056,0230IbnSacd.TabaqatKubra
5,0842IbnNasirDinDimashqi.JamicAthar,0061,0230IbnSacd.TabaqatKubra
6,0842IbnNasirDinDimashqi.JamicAthar,0068,0276IbnQutaybaDinawari
7,0842IbnNasirDinDimashqi.JamicAthar,0073,0230IbnSacd.TabaqatKubra
8,0842IbnNasirDinDimashqi.JamicAthar,0110,0230IbnSacd.TabaqatKubra
9,0842IbnNasirDinDimashqi.JamicAthar,0145,0151IbnIshaq.Sira
10,0842IbnNasirDinDimashqi.JamicAthar,0152,0276IbnQutaybaDinawari
11,0842IbnNasirDinDimashqi.JamicAthar,0214,0230IbnSacd.TabaqatKubra
12,0842IbnNasirDinDimashqi.JamicAthar,0227,0230IbnSacd.TabaqatKubra
13,0842IbnNasirDinDimashqi.JamicAthar,0230,0230IbnSacd.TabaqatKubra
14,0842IbnNasirDinDimashqi.JamicAthar,0239,0230IbnSacd.TabaqatKubra
15,0842IbnNasirDinDimashqi.JamicAthar,0242,0276IbnQutaybaDinawari
16,0842IbnNasirDinDimashqi.JamicAthar,0247,0230IbnSacd.TabaqatKubra
17,0842IbnNasirDinDimashqi.JamicAthar,0250,0276IbnQutaybaDinawari
18,0842IbnNasirDinDimashqi.JamicAthar,0282,0209AbuCubayda
19,0842IbnNasirDinDimashqi.JamicAthar,0287,0276IbnQutaybaDinawari
20,0842IbnNasirDinDimashqi.JamicAthar,0291,0276IbnQutaybaDinawari
21,0842IbnNasirDinDimashqi.JamicAthar,0296,0276IbnQutaybaDinawari
22,0842IbnNasirDinDimashqi.JamicAthar,0298,0276IbnQutaybaDinawari
23,0842IbnNasirDinDimashqi.JamicAthar,0324,0151IbnIshaq.Sira
24,0842IbnNasirDinDimashqi.JamicAthar,0343,0230IbnSacd.TabaqatKubra
25,0842IbnNasirDinDimashqi.JamicAthar,0349,0241IbnHanbal
26,0842IbnNasirDinDimashqi.JamicAthar,0353,0230IbnSacd.TabaqatKubra
27,0842IbnNasirDinDimashqi.JamicAthar,0356,0276IbnQutaybaDinawari
28,0842IbnNasirDinDimashqi.JamicAthar,0362,0276IbnQutaybaDinawari
29,0842IbnNasirDinDimashqi.JamicAthar,0365,0276IbnQutaybaDinawari
30,0842IbnNasirDinDimashqi.JamicAthar,0366,0276IbnQutaybaDinawari
31,0842IbnNasirDinDimashqi.JamicAthar,0370,0276IbnQutaybaDinawari
32,0842IbnNasirDinDimashqi.JamicAthar,0371,0276IbnQutaybaDinawari
33,0842IbnNasirDinDimashqi.JamicAthar,0376,0276IbnQutaybaDinawari
34,0842IbnNasirDinDimashqi.JamicAthar,0377,0276IbnQutaybaDinawari
35,0842IbnNasirDinDimashqi.JamicAthar,0384,0276IbnQutaybaDinawari
36,0842IbnNasirDinDimashqi.JamicAthar,0403,0487AbuCubaydBakri.MucjamMaIstacjama
37,0842IbnNasirDinDimashqi.JamicAthar,0437,0230IbnSacd.TabaqatKubra
38,0842IbnNasirDinDimashqi.JamicAthar,0466,0230IbnSacd.TabaqatKubra
39,0842IbnNasirDinDimashqi.JamicAthar,0548,0198SufyanIbnCuyayna
40,0842IbnNasirDinDimashqi.JamicAthar,0549,0151IbnIshaq.Sira
41,0842IbnNasirDinDimashqi.JamicAthar,0567,0276IbnQutaybaDinawari
42,0842IbnNasirDinDimashqi.JamicAthar,0626,0230IbnSacd.TabaqatKubra
43,0842IbnNasirDinDimashqi.JamicAthar,0630,0241IbnHanbal
44,0842IbnNasirDinDimashqi.JamicAthar,0635,0241IbnHanbal
45,0842IbnNasirDinDimashqi.JamicAthar,0660,0230IbnSacd.TabaqatKubra
46,0842IbnNasirDinDimashqi.JamicAthar,0667,0230IbnSacd.TabaqatKubra
47,0842IbnNasirDinDimashqi.JamicAthar,0681,0241IbnHanbal
48,0842IbnNasirDinDimashqi.JamicAthar,0700,0230IbnSacd.TabaqatKubra
49,0842IbnNasirDinDimashqi.JamicAthar,0703,0209AbuCubayda
50,0842IbnNasirDinDimashqi.JamicAthar,0707,0209AbuCubayda
51,0842IbnNasirDinDimashqi.JamicAthar,0711,0209AbuCubayda
52,0842IbnNasirDinDimashqi.JamicAthar,0719,0230IbnSacd.TabaqatKubra
53,0842IbnNasirDinDimashqi.JamicAthar,0737,0230IbnSacd.TabaqatKubra
54,0842IbnNasirDinDimashqi.JamicAthar,0777,0230IbnSacd.TabaqatKubra
55,0842IbnNasirDinDimashqi.JamicAthar,0799,0230IbnSacd.TabaqatKubra
56,0842IbnNasirDinDimashqi.JamicAthar,0828,0151IbnIshaq.Sira
57,0842IbnNasirDinDimashqi.JamicAthar,0869,0241IbnHanbal
58,0842IbnNasirDinDimashqi.JamicAthar,0945,0230IbnSacd.TabaqatKubra
59,0842IbnNasirDinDimashqi.JamicAthar,0985,0241IbnHanbal
60,0842IbnNasirDinDimashqi.JamicAthar,0989,0230IbnSacd.TabaqatKubra
61,0842IbnNasirDinDimashqi.JamicAthar,1034,0230IbnSacd.TabaqatKubra
62,0842IbnNasirDinDimashqi.JamicAthar,1102,0230IbnSacd.TabaqatKubra
63,0842IbnNasirDinDimashqi.JamicAthar,1171,0151IbnIshaq.Sira
64,0842IbnNasirDinDimashqi.JamicAthar,1194,0209AbuCubayda
65,0842IbnNasirDinDimashqi.JamicAthar,1207,0230IbnSacd.TabaqatKubra
66,0842IbnNasirDinDimashqi.JamicAthar,1215,0487AbuCubaydBakri.MucjamMaIstacjama
67,0842IbnNasirDinDimashqi.JamicAthar,1237,0276IbnQutaybaDinawari
68,0842IbnNasirDinDimashqi.JamicAthar,1259,0487AbuCubaydBakri.MucjamMaIstacjama
69,0842IbnNasirDinDimashqi.JamicAthar,1320,0487AbuCubaydBakri.MucjamMaIstacjama
70,0842IbnNasirDinDimashqi.JamicAthar,1333,0198SufyanIbnCuyayna
71,0842IbnNasirDinDimashqi.JamicAthar,1373,0241IbnHanbal
72,0842IbnNasirDinDimashqi.JamicAthar,1377,0241IbnHanbal
73,0842IbnNasirDinDimashqi.JamicAthar,1442,0230IbnSacd.TabaqatKubra
