,Unnamed: 0,uri,ms,origin,origin_prev_ms
1256,0,0257IbnCabdHakam.FutuhMisr,673,0911Suyuti.HusnMuhadara.85,False
1257,1,0257IbnCabdHakam.FutuhMisr,673,0911Suyuti.HusnMuhadara.86,False
1258,2,0257IbnCabdHakam.FutuhMisr,673,0911Suyuti.HusnMuhadara.86,True
1259,3,0257IbnCabdHakam.FutuhMisr,673,0911Suyuti.HusnMuhadara.87,True
287,321,0257IbnCabdHakam.FutuhMisr,674,self,False
1138,1,0257IbnCabdHakam.FutuhMisr,674,0874IbnTaghribirdi.NujumZahira.15,False
1140,3,0257IbnCabdHakam.FutuhMisr,674,0911Suyuti.HusnMuhadara.86,False
1141,4,0257IbnCabdHakam.FutuhMisr,674,0911Suyuti.HusnMuhadara.91,False
1142,5,0257IbnCabdHakam.FutuhMisr,674,0874IbnTaghribirdi.NujumZahira.16,True
1143,6,0257IbnCabdHakam.FutuhMisr,674,0911Suyuti.HusnMuhadara.87,True
1144,7,0257IbnCabdHakam.FutuhMisr,674,0911Suyuti.HusnMuhadara.92,True
288,322,0257IbnCabdHakam.FutuhMisr,675,self,False
2201,0,0257IbnCabdHakam.FutuhMisr,675,0874IbnTaghribirdi.NujumZahira.16,False
2202,1,0257IbnCabdHakam.FutuhMisr,675,0911Suyuti.HusnMuhadara.90,False
2203,2,0257IbnCabdHakam.FutuhMisr,675,0911Suyuti.HusnMuhadara.91,False
2204,3,0257IbnCabdHakam.FutuhMisr,675,0911Suyuti.HusnMuhadara.91,True
2205,4,0257IbnCabdHakam.FutuhMisr,675,0911Suyuti.HusnMuhadara.92,True
290,324,0257IbnCabdHakam.FutuhMisr,1421,self,False
1507,0,0257IbnCabdHakam.FutuhMisr,1421,0911Suyuti.HusnMuhadara.103,False
1510,3,0257IbnCabdHakam.FutuhMisr,1421,0911Suyuti.HusnMuhadara.104,True
291,325,0257IbnCabdHakam.FutuhMisr,1422,self,False
1725,0,0257IbnCabdHakam.FutuhMisr,1422,0911Suyuti.HusnMuhadara.104,False
1726,1,0257IbnCabdHakam.FutuhMisr,1422,0911Suyuti.HusnMuhadara.105,True
292,326,0257IbnCabdHakam.FutuhMisr,1432,self,False
293,327,0257IbnCabdHakam.FutuhMisr,1433,self,False
1572,0,0257IbnCabdHakam.FutuhMisr,1433,0911Suyuti.HusnMuhadara.106,False
1573,1,0257IbnCabdHakam.FutuhMisr,1433,0911Suyuti.HusnMuhadara.107,False
1574,2,0257IbnCabdHakam.FutuhMisr,1433,0911Suyuti.HusnMuhadara.107,True
1575,3,0257IbnCabdHakam.FutuhMisr,1433,0911Suyuti.HusnMuhadara.108,True
294,328,0257IbnCabdHakam.FutuhMisr,1434,self,False
1489,7,0257IbnCabdHakam.FutuhMisr,1434,0911Suyuti.HusnMuhadara.107,False
1490,8,0257IbnCabdHakam.FutuhMisr,1434,0911Suyuti.HusnMuhadara.108,False
1492,10,0257IbnCabdHakam.FutuhMisr,1434,0911Suyuti.HusnMuhadara.108,True
1493,11,0257IbnCabdHakam.FutuhMisr,1434,0911Suyuti.HusnMuhadara.109,True
1482,0,0454Qudaci,1434,0626YaqutHamawi.MucjamBuldan.1214,False
1486,4,0454Qudaci,1434,0821Qalqashandi.SubhAcsha.890,False
1483,1,0350MuhammadKindi.WulatMisr,1434,0626YaqutHamawi.MucjamBuldan.1214,False
1488,6,0350MuhammadKindi.WulatMisr,1434,0821Qalqashandi.SubhAcsha.890,False
295,329,0257IbnCabdHakam.FutuhMisr,1435,self,False
2557,0,0257IbnCabdHakam.FutuhMisr,1435,0911Suyuti.HusnMuhadara.106,False
2558,1,0257IbnCabdHakam.FutuhMisr,1435,0911Suyuti.HusnMuhadara.107,True
296,330,0257IbnCabdHakam.FutuhMisr,1436,self,False
1027,7,0257IbnCabdHakam.FutuhMisr,1436,0911Suyuti.HusnMuhadara.107,False
1028,8,0257IbnCabdHakam.FutuhMisr,1436,0911Suyuti.HusnMuhadara.108,False
1030,10,0257IbnCabdHakam.FutuhMisr,1436,0911Suyuti.HusnMuhadara.108,True
1031,11,0257IbnCabdHakam.FutuhMisr,1436,0911Suyuti.HusnMuhadara.109,True
428,462,0350MuhammadKindi.WulatMisr,1436,self,False
1021,1,0350MuhammadKindi.WulatMisr,1436,0626YaqutHamawi.MucjamBuldan.1214,False
1026,6,0350MuhammadKindi.WulatMisr,1436,0821Qalqashandi.SubhAcsha.890,False
550,587,0454Qudaci,1436,self,False
1020,0,0454Qudaci,1436,0626YaqutHamawi.MucjamBuldan.1214,False
1024,4,0454Qudaci,1436,0821Qalqashandi.SubhAcsha.890,False
297,331,0257IbnCabdHakam.FutuhMisr,1515,self,False
1931,0,0257IbnCabdHakam.FutuhMisr,1515,0911Suyuti.HusnMuhadara.668,False
430,464,0350MuhammadKindi.WulatMisr,1515,self,False
1932,1,0350MuhammadKindi.WulatMisr,1515,0911Suyuti.HusnMuhadara.668,False
1933,2,0350MuhammadKindi.WulatMisr,1515,0911Suyuti.HusnMuhadara.669,False
1935,4,0350MuhammadKindi.WulatMisr,1515,0911Suyuti.HusnMuhadara.669,True
552,589,0454Qudaci,1515,self,False
1934,3,0454Qudaci,1515,0911Suyuti.HusnMuhadara.668,False
298,332,0257IbnCabdHakam.FutuhMisr,1697,self,False
299,333,0257IbnCabdHakam.FutuhMisr,1938,self,False
437,471,0350MuhammadKindi.WulatMisr,1938,self,False
300,334,0257IbnCabdHakam.FutuhMisr,2230,self,False
2415,0,0257IbnCabdHakam.FutuhMisr,2230,0911Suyuti.HusnMuhadara.93,False
845,895,0000Anonymous,2230,self,False
301,335,0458IbnSidaMursi.MuhkamWaMuhit,1227,self,False
302,336,0458IbnSidaMursi.MuhkamWaMuhit,1387,self,False
1125,0,0458IbnSidaMursi.MuhkamWaMuhit,1387,0711IbnManzurIfriqi.LisanCarab.3975,False
1127,2,0458IbnSidaMursi.MuhkamWaMuhit,1387,0711IbnManzurIfriqi.LisanCarab.3976,True
573,619,0279Baladhuri,1387,self,False
585,632,0255Jahiz.Hayawan,1387,self,False
1126,1,0257IbnCabdHakam.FutuhMisr,1387,0911Suyuti.HusnMuhadara.87,False
1128,3,0257IbnCabdHakam.FutuhMisr,1387,0911Suyuti.HusnMuhadara.88,True
303,337,0665AbuShama.Rawdatayn,1760,self,False
304,338,0310Tabari.Tarikh,350,self,False
1181,1,0310Tabari.Tarikh,350,0597IbnJawzi.Muntazam.179,False
1180,0,0151IbnIshaq.Sira,350,0597IbnJawzi.Muntazam.179,False
1182,2,0151IbnIshaq.Sira,350,0310Tabari.Tarikh.278,True
306,340,0350Balawi.SiratAhmadIbnTulun,524,self,False
1538,2,0350Balawi.SiratAhmadIbnTulun,524,0930IbnIyas.NuzhatUmam.194,False
770,819,0685IbnSacidMaghribi.Maghrib,524,self,False
308,342,0350Balawi.SiratAhmadIbnTulun,1393,self,False
309,343,0350Balawi.SiratAhmadIbnTulun,1717,self,False
385,419,0692IbnCabdZahir.RawdaBahiyya,1717,self,False
1711,1,0692IbnCabdZahir.RawdaBahiyya,1717,0911Suyuti.HusnMuhadara.578,False
310,344,0350Balawi.SiratAhmadIbnTulun,1718,self,False
311,345,0350Balawi.SiratAhmadIbnTulun,1719,self,False
312,346,0350Balawi.SiratAhmadIbnTulun,1720,self,False
553,590,0454Qudaci,1720,self,False
1733,0,0454Qudaci,1720,0911Suyuti.HusnMuhadara.578,False
843,893,0000Anonymous,1720,self,False
313,347,0350Balawi.SiratAhmadIbnTulun,1721,self,False
315,349,0350Balawi.SiratAhmadIbnTulun,2025,self,False
438,472,0350MuhammadKindi.WulatMisr,2025,self,False
316,350,0350Balawi.SiratAhmadIbnTulun,2129,self,False
317,351,0350Balawi.SiratAhmadIbnTulun,2130,self,False
318,352,0692IbnCabdZahir.RawdaBahiyya,285,self,False
319,353,0692IbnCabdZahir.RawdaBahiyya,820,self,False
320,354,0692IbnCabdZahir.RawdaBahiyya,884,self,False
626,675,0617IbnTuwayr.NuzhatMuqlatayn,884,self,False
1617,0,0617IbnTuwayr.NuzhatMuqlatayn,884,0821Qalqashandi.SubhAcsha.1027,True
321,355,0692IbnCabdZahir.RawdaBahiyya,914,self,False
1580,1,0692IbnCabdZahir.RawdaBahiyya,914,0845Maqrizi.MusawwadatMawaciz.175,False
322,356,0692IbnCabdZahir.RawdaBahiyya,919,self,False
489,526,0596QadiFadil.Mutajaddidat,919,self,False
324,358,0692IbnCabdZahir.RawdaBahiyya,962,self,False
325,359,0692IbnCabdZahir.RawdaBahiyya,963,self,False
2348,0,0588IbnMamun.AkhbarMisr,963,0692IbnCabdZahir.RawdaBahiyya.42,True
2349,1,0588IbnMamun.AkhbarMisr,963,0845Maqrizi.MusawwadatMawaciz.330,True
326,360,0692IbnCabdZahir.RawdaBahiyya,976,self,False
973,1,0692IbnCabdZahir.RawdaBahiyya,976,0617IbnTuwayr.NuzhatMuqlatayn.259,False
975,3,0692IbnCabdZahir.RawdaBahiyya,976,0617IbnTuwayr.NuzhatMuqlatayn.259,True
327,361,0692IbnCabdZahir.RawdaBahiyya,985,self,False
538,575,0630IbnAbiTayyi,985,self,False
1448,3,0630IbnAbiTayyi,985,0845Maqrizi.MusawwadatMawaciz.225,False
1451,6,0630IbnAbiTayyi,985,0845Maqrizi.MusawwadatMawaciz.225,True
655,704,0617IbnTuwayr.NuzhatMuqlatayn,985,self,False
1445,0,0588IbnMamun.AkhbarMisr,985,0845Maqrizi.MusawwadatMawaciz.223,False
1446,1,0588IbnMamun.AkhbarMisr,985,0845Maqrizi.MusawwadatMawaciz.224,False
1447,2,0588IbnMamun.AkhbarMisr,985,0845Maqrizi.MusawwadatMawaciz.225,False
1449,4,0588IbnMamun.AkhbarMisr,985,0845Maqrizi.MusawwadatMawaciz.224,True
1450,5,0588IbnMamun.AkhbarMisr,985,0845Maqrizi.MusawwadatMawaciz.225,True
328,362,0692IbnCabdZahir.RawdaBahiyya,987,self,False
1944,1,0692IbnCabdZahir.RawdaBahiyya,987,0845Maqrizi.MusawwadatMawaciz.280,False
330,364,0692IbnCabdZahir.RawdaBahiyya,1001,self,False
662,711,0617IbnTuwayr.NuzhatMuqlatayn,1001,self,False
1535,0,0617IbnTuwayr.NuzhatMuqlatayn,1001,0617IbnTuwayr.NuzhatMuqlatayn.192,True
336,370,0692IbnCabdZahir.RawdaBahiyya,1038,self,False
678,727,0617IbnTuwayr.NuzhatMuqlatayn,1038,self,False
337,371,0692IbnCabdZahir.RawdaBahiyya,1039,self,False
339,373,0692IbnCabdZahir.RawdaBahiyya,1053,self,False
1299,1,0692IbnCabdZahir.RawdaBahiyya,1053,0845Maqrizi.MusawwadatMawaciz.302,False
1300,2,0692IbnCabdZahir.RawdaBahiyya,1053,0845Maqrizi.MusawwadatMawaciz.303,False
1304,6,0692IbnCabdZahir.RawdaBahiyya,1053,0845Maqrizi.MusawwadatMawaciz.303,True
343,377,0692IbnCabdZahir.RawdaBahiyya,1092,self,False
344,378,0692IbnCabdZahir.RawdaBahiyya,1093,self,False
347,381,0692IbnCabdZahir.RawdaBahiyya,1112,self,False
348,382,0692IbnCabdZahir.RawdaBahiyya,1120,self,False
2126,0,0692IbnCabdZahir.RawdaBahiyya,1120,0845Maqrizi.Muqaffa.965,False
2128,2,0692IbnCabdZahir.RawdaBahiyya,1120,0845Maqrizi.MusawwadatMawaciz.356,False
2129,3,0692IbnCabdZahir.RawdaBahiyya,1120,0845Maqrizi.MusawwadatMawaciz.357,True
598,645,0626YaqutHamawi,1120,self,False
349,383,0692IbnCabdZahir.RawdaBahiyya,1121,self,False
1632,0,0692IbnCabdZahir.RawdaBahiyya,1121,0845Maqrizi.MusawwadatMawaciz.357,False
1633,1,0692IbnCabdZahir.RawdaBahiyya,1121,0845Maqrizi.MusawwadatMawaciz.358,False
1637,5,0692IbnCabdZahir.RawdaBahiyya,1121,0845Maqrizi.MusawwadatMawaciz.358,True
1638,6,0692IbnCabdZahir.RawdaBahiyya,1121,0845Maqrizi.MusawwadatMawaciz.359,True
616,665,0542IbnMunjibTajRiyasaIbnSayrafi,1121,self,False
350,384,0692IbnCabdZahir.RawdaBahiyya,1128,self,False
351,385,0692IbnCabdZahir.RawdaBahiyya,1129,self,False
2382,0,0692IbnCabdZahir.RawdaBahiyya,1129,0845Maqrizi.MusawwadatMawaciz.367,False
2383,1,0692IbnCabdZahir.RawdaBahiyya,1129,0845Maqrizi.MusawwadatMawaciz.368,True
352,386,0692IbnCabdZahir.RawdaBahiyya,1138,self,False
1892,0,0692IbnCabdZahir.RawdaBahiyya,1138,0845Maqrizi.MusawwadatMawaciz.375,False
1894,2,0692IbnCabdZahir.RawdaBahiyya,1138,0845Maqrizi.MusawwadatMawaciz.376,True
353,387,0692IbnCabdZahir.RawdaBahiyya,1141,self,False
2463,0,0692IbnCabdZahir.RawdaBahiyya,1141,0845Maqrizi.MusawwadatMawaciz.367,False
2464,1,0692IbnCabdZahir.RawdaBahiyya,1141,0845Maqrizi.MusawwadatMawaciz.368,True
354,388,0692IbnCabdZahir.RawdaBahiyya,1147,self,False
1438,0,0692IbnCabdZahir.RawdaBahiyya,1147,0845Maqrizi.MusawwadatMawaciz.375,False
1440,2,0692IbnCabdZahir.RawdaBahiyya,1147,0845Maqrizi.MusawwadatMawaciz.376,True
355,389,0692IbnCabdZahir.RawdaBahiyya,1148,self,False
356,390,0692IbnCabdZahir.RawdaBahiyya,1153,self,False
357,391,0692IbnCabdZahir.RawdaBahiyya,1155,self,False
1713,0,0692IbnCabdZahir.RawdaBahiyya,1155,0821Qalqashandi.SubhAcsha.936,False
1714,1,0692IbnCabdZahir.RawdaBahiyya,1155,0821Qalqashandi.SubhAcsha.937,True
358,392,0692IbnCabdZahir.RawdaBahiyya,1156,self,False
359,393,0692IbnCabdZahir.RawdaBahiyya,1167,self,False
2569,0,0692IbnCabdZahir.RawdaBahiyya,1167,0845Maqrizi.MusawwadatMawaciz.362,False
2571,2,0692IbnCabdZahir.RawdaBahiyya,1167,0845Maqrizi.MusawwadatMawaciz.363,True
2570,1,0387IbnZulaq,1167,0845Maqrizi.MusawwadatMawaciz.362,False
2572,3,0387IbnZulaq,1167,0845Maqrizi.MusawwadatMawaciz.363,True
360,394,0692IbnCabdZahir.RawdaBahiyya,1191,self,False
361,395,0692IbnCabdZahir.RawdaBahiyya,1254,self,False
2504,0,0692IbnCabdZahir.RawdaBahiyya,1254,0845Maqrizi.MusawwadatMawaciz.398,False
363,397,0692IbnCabdZahir.RawdaBahiyya,1301,self,False
364,398,0692IbnCabdZahir.RawdaBahiyya,1309,self,False
365,399,0692IbnCabdZahir.RawdaBahiyya,1320,self,False
1888,0,0692IbnCabdZahir.RawdaBahiyya,1320,0845Maqrizi.MusawwadatMawaciz.397,False
1889,1,0692IbnCabdZahir.RawdaBahiyya,1320,0845Maqrizi.MusawwadatMawaciz.398,True
704,753,0617IbnTuwayr.NuzhatMuqlatayn,1320,self,False
366,400,0692IbnCabdZahir.RawdaBahiyya,1322,self,False
367,401,0692IbnCabdZahir.RawdaBahiyya,1323,self,False
368,402,0692IbnCabdZahir.RawdaBahiyya,1329,self,False
369,403,0692IbnCabdZahir.RawdaBahiyya,1344,self,False
370,404,0692IbnCabdZahir.RawdaBahiyya,1364,self,False
371,405,0692IbnCabdZahir.RawdaBahiyya,1392,self,False
372,406,0692IbnCabdZahir.RawdaBahiyya,1395,self,False
373,407,0692IbnCabdZahir.RawdaBahiyya,1396,self,False
374,408,0692IbnCabdZahir.RawdaBahiyya,1397,self,False
375,409,0692IbnCabdZahir.RawdaBahiyya,1406,self,False
2131,1,0692IbnCabdZahir.RawdaBahiyya,1406,0845Maqrizi.MusawwadatMawaciz.319,True
601,648,0626YaqutHamawi,1406,self,False
376,410,0692IbnCabdZahir.RawdaBahiyya,1426,self,False
377,411,0692IbnCabdZahir.RawdaBahiyya,1439,self,False
477,514,0230IbnSacd.TabaqatKubra,1439,self,False
378,412,0692IbnCabdZahir.RawdaBahiyya,1440,self,False
379,413,0692IbnCabdZahir.RawdaBahiyya,1443,self,False
380,414,0692IbnCabdZahir.RawdaBahiyya,1573,self,False
381,415,0692IbnCabdZahir.RawdaBahiyya,1574,self,False
382,416,0692IbnCabdZahir.RawdaBahiyya,1575,self,False
383,417,0692IbnCabdZahir.RawdaBahiyya,1576,self,False
384,418,0692IbnCabdZahir.RawdaBahiyya,1638,self,False
387,421,0692IbnCabdZahir.RawdaBahiyya,1723,self,False
388,422,0692IbnCabdZahir.RawdaBahiyya,1740,self,False
389,423,0692IbnCabdZahir.RawdaBahiyya,1746,self,False
390,424,0692IbnCabdZahir.RawdaBahiyya,1747,self,False
391,425,0692IbnCabdZahir.RawdaBahiyya,1774,self,False
392,426,0692IbnCabdZahir.RawdaBahiyya,1782,self,False
393,427,0692IbnCabdZahir.RawdaBahiyya,1796,self,False
394,428,0692IbnCabdZahir.RawdaBahiyya,1946,self,False
395,429,0692IbnCabdZahir.RawdaBahiyya,1947,self,False
2409,0,0692IbnCabdZahir.RawdaBahiyya,1947,0845Maqrizi.MusawwadatMawaciz.362,True
396,430,0692IbnCabdZahir.RawdaBahiyya,1958,self,False
397,431,0692IbnCabdZahir.RawdaBahiyya,1959,self,False
400,434,0692IbnCabdZahir.RawdaBahiyya,2041,self,False
401,435,0350MuhammadKindi.WulatMisr,161,self,False
556,593,0606IbnMamati.QawaninDawawin,161,self,False
402,436,0350MuhammadKindi.WulatMisr,182,self,False
403,437,0350MuhammadKindi.WulatMisr,183,self,False
404,438,0350MuhammadKindi.WulatMisr,184,self,False
405,439,0350MuhammadKindi.WulatMisr,185,self,False
408,442,0350MuhammadKindi.WulatMisr,479,self,False
409,443,0350MuhammadKindi.WulatMisr,480,self,False
1463,1,0350MuhammadKindi.WulatMisr,480,0930IbnIyas.NuzhatUmam.176,False
1465,3,0350MuhammadKindi.WulatMisr,480,0845Maqrizi.Muqaffa.720,True
1462,0,0588IbnMamun.AkhbarMisr,480,0930IbnIyas.NuzhatUmam.176,False
1466,4,0588IbnMamun.AkhbarMisr,480,0930IbnIyas.NuzhatUmam.177,True
410,444,0350MuhammadKindi.WulatMisr,481,self,False
412,446,0350MuhammadKindi.WulatMisr,681,self,False
413,447,0350MuhammadKindi.WulatMisr,682,self,False
414,448,0350MuhammadKindi.WulatMisr,683,self,False
415,449,0350MuhammadKindi.WulatMisr,684,self,False
416,450,0350MuhammadKindi.WulatMisr,685,self,False
417,451,0350MuhammadKindi.WulatMisr,686,self,False
418,452,0350MuhammadKindi.WulatMisr,687,self,False
1421,0,0458IbnSidaMursi.MuhkamWaMuhit,687,0711IbnManzurIfriqi.LisanCarab.3793,False
1422,1,0458IbnSidaMursi.MuhkamWaMuhit,687,0711IbnManzurIfriqi.LisanCarab.3794,True
419,453,0350MuhammadKindi.WulatMisr,688,self,False
420,454,0350MuhammadKindi.WulatMisr,689,self,False
421,455,0350MuhammadKindi.WulatMisr,690,self,False
422,456,0350MuhammadKindi.WulatMisr,691,self,False
423,457,0350MuhammadKindi.WulatMisr,692,self,False
424,458,0350MuhammadKindi.WulatMisr,693,self,False
425,459,0350MuhammadKindi.WulatMisr,694,self,False
426,460,0350MuhammadKindi.WulatMisr,695,self,False
427,461,0350MuhammadKindi.WulatMisr,1423,self,False
429,463,0350MuhammadKindi.WulatMisr,1477,self,False
431,465,0350MuhammadKindi.WulatMisr,1521,self,False
1178,0,0350MuhammadKindi.WulatMisr,1521,0911Suyuti.HusnMuhadara.669,False
432,466,0350MuhammadKindi.WulatMisr,1522,self,False
2625,0,0350MuhammadKindi.WulatMisr,1522,0911Suyuti.HusnMuhadara.669,False
433,467,0350MuhammadKindi.WulatMisr,1531,self,False
435,469,0350MuhammadKindi.WulatMisr,1672,self,False
436,470,0350MuhammadKindi.WulatMisr,1675,self,False
439,473,0350MuhammadKindi.WulatMisr,2040,self,False
440,474,0350MuhammadKindi.WulatMisr,2086,self,False
441,475,0350MuhammadKindi.WulatMisr,2107,self,False
442,476,0350MuhammadKindi.WulatMisr,2112,self,False
443,477,0350MuhammadKindi.WulatMisr,2124,self,False
2075,0,0350MuhammadKindi.WulatMisr,2124,0692IbnCabdZahir.RawdaBahiyya.116,False
444,478,0487Bakri,282,self,False
610,659,0596IbnWasifShah,282,self,False
445,479,0346Mascudi.MurujDhahab,119,self,False
470,507,0337QudamaIbnJacfar,119,self,False
994,1,0337QudamaIbnJacfar,119,0930IbnIyas.NuzhatUmam.57,False
872,922,0560SharifIdrisi.NuzhatMushtaq,119,self,False
995,2,0560SharifIdrisi.NuzhatMushtaq,119,0930IbnIyas.NuzhatUmam.57,False
873,923,0000Hirdusus,119,self,False
446,480,0346Mascudi.MurujDhahab,263,self,False
447,481,0346Mascudi.MurujDhahab,264,self,False
921,0,0346Mascudi.MurujDhahab,264,0808IbnCimadDinShihabDinAqfahsi.AkhbarNilMisr.14,False
922,1,0346Mascudi.MurujDhahab,264,0808IbnCimadDinShihabDinAqfahsi.AkhbarNilMisr.15,True
816,866,0346Mascudi.TanbihWaIshraf,264,self,False
448,482,0346Mascudi.MurujDhahab,404,self,False
1064,1,0346Mascudi.MurujDhahab,404,0845Maqrizi.KhabarCanBashar.3009,False
1068,5,0346Mascudi.MurujDhahab,404,0845Maqrizi.KhabarCanBashar.3009,True
449,483,0346Mascudi.MurujDhahab,405,self,False
1763,1,0346Mascudi.MurujDhahab,405,0845Maqrizi.KhabarCanBashar.3009,False
1766,4,0346Mascudi.MurujDhahab,405,0930IbnIyas.NuzhatUmam.158,False
733,782,0460IbnButlan,405,self,False
450,484,0346Mascudi.MurujDhahab,452,self,False
2090,0,0346Mascudi.MurujDhahab,452,0733Nuwayri.NihayatArab.3005,False
2091,1,0346Mascudi.MurujDhahab,452,0733Nuwayri.NihayatArab.3006,True
451,487,0346Mascudi.MurujDhahab,462,self,False
572,618,0279Baladhuri,462,self,False
452,489,0346Mascudi.MurujDhahab,1391,self,False
568,610,0182AbuYusufYacqub.Kharaj,1391,self,False
798,847,0347IbnYunusSadafi.Tarikh,1391,self,False
453,490,0748Adfuwi,539,self,False
454,491,0748Adfuwi.TalicSacid,540,self,False
519,556,0596IbnWasifShah.MukhtasarCajaibDunya,540,self,False
834,884,0000AnonymousPlural,540,self,False
455,492,0420Musabbihi.AkhbarMisr,166,self,False
456,493,0420Musabbihi.AkhbarMisr,216,self,False
781,830,0677IbnMuyassar.AkhbarMisr,216,self,False
457,494,0420Musabbihi.AkhbarMisr,415,self,False
458,495,0420Musabbihi.AkhbarMisr,487,self,False
546,583,0300IbnKhurdadhbih.MasalikWaMamalik,487,self,False
461,498,0420Musabbihi.AkhbarMisr,1015,self,False
462,499,0420Musabbihi.AkhbarMisr,1046,self,False
463,500,0420Musabbihi.AkhbarMisr,1172,self,False
464,501,0420Musabbihi.AkhbarMisr,1357,self,False
465,502,0420Musabbihi.AkhbarMisr,1441,self,False
466,503,0420Musabbihi.AkhbarMisr,1682,self,False
467,504,0420Musabbihi.AkhbarMisr,1757,self,False
468,505,0420Musabbihi.AkhbarMisr,1786,self,False
710,759,0617IbnTuwayr.NuzhatMuqlatayn,1786,self,False
469,506,0420Musabbihi.AkhbarMisr,2032,self,False
849,899,0180Sibawayhi,2032,self,False
2032,2,0180Sibawayhi,2032,0762MughultayIbnQilij.SharhSunanIbnMaja.1065,False
2030,0,0458IbnSidaMursi.MuhkamWaMuhit,2032,0711IbnManzurIfriqi.LisanCarab.1943,False
2031,1,0458IbnSidaMursi.MuhkamWaMuhit,2032,0762MughultayIbnQilij.SharhSunanIbnMaja.1065,False
2033,3,0458IbnSidaMursi.MuhkamWaMuhit,2032,0711IbnManzurIfriqi.LisanCarab.1944,True
471,508,0241IbnHanbal,1700,self,False
472,509,0596QadiFadil,144,self,False
474,511,0150AbuHanifa,224,self,False
475,512,0774IbnKathir,1736,self,False
478,515,0230IbnSacd.TabaqatKubra,1728,self,False
712,761,0204IbnKalbi,1728,self,False
728,777,0350MuhammadKindi.FadailMisr,1728,self,False
479,516,0596QadiFadil.Mutajaddidat,137,self,False
779,828,0677IbnMuyassar.AkhbarMisr,137,self,False
1359,1,0677IbnMuyassar.AkhbarMisr,137,0930IbnIyas.NuzhatUmam.75,False
480,517,0596QadiFadil.Mutajaddidat,197,self,False
481,518,0596QadiFadil.Mutajaddidat,198,self,False
482,519,0596QadiFadil.Mutajaddidat,199,self,False
483,520,0596QadiFadil.Mutajaddidat,240,self,False
2580,2,0596QadiFadil.Mutajaddidat,240,0930IbnIyas.NuzhatUmam.115,False
484,521,0596QadiFadil.Mutajaddidat,245,self,False
485,522,0596QadiFadil.Mutajaddidat,248,self,False
486,523,0596QadiFadil.Mutajaddidat,422,self,False
490,527,0596QadiFadil.Mutajaddidat,933,self,False
642,691,0617IbnTuwayr.NuzhatMuqlatayn,933,self,False
2533,0,0617IbnTuwayr.NuzhatMuqlatayn,933,0845Maqrizi.MusawwadatMawaciz.206,False
2534,1,0617IbnTuwayr.NuzhatMuqlatayn,933,0845Maqrizi.MusawwadatMawaciz.207,False
2535,2,0617IbnTuwayr.NuzhatMuqlatayn,933,0845Maqrizi.MusawwadatMawaciz.207,True
493,530,0596QadiFadil.Mutajaddidat,1163,self,False
599,646,0626YaqutHamawi,1163,self,False
494,531,0596QadiFadil.Mutajaddidat,1356,self,False
495,532,0596QadiFadil.Mutajaddidat,1437,self,False
575,621,0279Baladhuri,1437,self,False
705,754,0617IbnTuwayr.NuzhatMuqlatayn,1437,self,False
1008,0,0454Qudaci,1437,0626YaqutHamawi.MucjamBuldan.1214,False
1012,4,0454Qudaci,1437,0821Qalqashandi.SubhAcsha.890,False
1009,1,0350MuhammadKindi.WulatMisr,1437,0626YaqutHamawi.MucjamBuldan.1214,False
1014,6,0350MuhammadKindi.WulatMisr,1437,0821Qalqashandi.SubhAcsha.890,False
496,533,0596QadiFadil.Mutajaddidat,1560,self,False
497,534,0596IbnWasifShah.MukhtasarCajaibDunya,81,self,False
498,535,0596IbnWasifShah.MukhtasarCajaibDunya,159,self,False
2621,1,0596IbnWasifShah.MukhtasarCajaibDunya,159,0930IbnIyas.NuzhatUmam.93,False
499,536,0596IbnWasifShah.MukhtasarCajaibDunya,170,self,False
738,787,0633IbnDihyaJumayyilKalbi,170,self,False
500,537,0596IbnWasifShah.MukhtasarCajaibDunya,295,self,False
501,538,0596IbnWasifShah.MukhtasarCajaibDunya,296,self,False
502,539,0596IbnWasifShah.MukhtasarCajaibDunya,297,self,False
505,542,0596IbnWasifShah.MukhtasarCajaibDunya,330,self,False
2253,2,0596IbnWasifShah.MukhtasarCajaibDunya,330,0930IbnIyas.NuzhatUmam.146,False
2251,0,0346Mascudi.MurujDhahab,330,0930IbnIyas.NuzhatUmam.148,False
2254,3,0346Mascudi.MurujDhahab,330,0930IbnIyas.NuzhatUmam.147,True
2252,1,0257IbnCabdHakam.FutuhMisr,330,0930IbnIyas.NuzhatUmam.146,False
2256,5,0257IbnCabdHakam.FutuhMisr,330,0930IbnIyas.NuzhatUmam.147,True
506,543,0596IbnWasifShah.MukhtasarCajaibDunya,335,self,False
1562,1,0596IbnWasifShah.MukhtasarCajaibDunya,335,0930IbnIyas.NuzhatUmam.146,False
1561,0,0257IbnCabdHakam.FutuhMisr,335,0930IbnIyas.NuzhatUmam.146,False
1564,3,0257IbnCabdHakam.FutuhMisr,335,0930IbnIyas.NuzhatUmam.147,True
508,545,0596IbnWasifShah.MukhtasarCajaibDunya,358,self,False
817,867,0346Mascudi.TanbihWaIshraf,358,self,False
1602,2,0346Mascudi.TanbihWaIshraf,358,0930IbnIyas.NuzhatUmam.149,False
1606,6,0346Mascudi.TanbihWaIshraf,358,0930IbnIyas.NuzhatUmam.149,True
1600,0,0346Mascudi.MurujDhahab,358,0346Mascudi.MurujDhahab.294,False
